,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,KOTAKBANK.NS
2018-09-11,2354.890960922356,2055.355761098352,1519.2126854171977,2837.054047426695,1386.689745396456,1807.4620235265988,1924.2479020815672,1428.80691559854
2018-09-12,2373.2558811807294,2041.7714333694128,1502.4682699711436,2922.840013430181,1388.5242333248889,1819.4338452659592,1916.0065410075683,1423.8264748399017
2018-09-13,2381.226543134889,2056.158462603406,1491.088629787327,2885.545563946217,1361.771683327064,1799.1601621125674,1961.5082586290057,1419.4764134313884
2018-09-14,2337.8414326483835,2074.159685165883,1510.456247661916,2899.074649886631,1360.0983578133669,1812.0990794819509,1966.01207499035,1402.0984287121332
2018-09-17,2330.121506758159,2102.788570107723,1507.7532816857135,2914.2795407790086,1319.2266055970615,1779.1618739381656,1944.5049951326325,1430.9123132250897
2018-09-18,2362.2061700432664,2093.678996839152,1508.883988647564,2866.9607718640304,1308.3821221988244,1764.0670039541267,1942.9694092587818,1409.6876660645928
2018-09-19,2387.4518070972103,2081.190816681544,1521.2949832466147,2866.517495560355,1304.2449153946263,1762.3262556890827,1899.511063871739,1417.3123908322632
2018-09-20,2427.5620779686988,2085.595193103388,1508.3239109773651,2866.0256933117057,1267.8315811957443,1752.2616894572327,1887.424173199656,1406.0963873070455
2018-09-21,2385.8471511978,2054.511882828704,1531.6548462338503,2875.821409174366,1264.950843659574,1669.6791772312347,1906.955235457753,1399.4137374851955
2018-09-24,2390.138538123187,2037.1251791875072,1505.2030550740774,2877.001324792584,1276.892868049009,1682.9839232269317,1965.2604536760848,1368.5713170021986
2018-09-25,2407.4800446728377,2013.2915787786408,1476.0666650287462,2807.752647610989,1256.7653354067158,1684.7807578301058,1963.8088384956243,1350.3828132874776
2018-09-26,2367.979991292624,1952.9222259889157,1479.4113083392424,2763.498765465538,1279.8573369931855,1705.6387772981882,1963.2082985555373,1335.0046933317594
2018-09-27,2372.032081918236,1932.573862646984,1480.074605244217,2767.702344575984,1314.026277053162,1678.149098768481,1949.7942789587873,1357.1788043922609
2018-09-28,2407.7114612894443,1944.114730820764,1472.0784227340573,2762.244058408519,1318.826837287736,1685.7094377318372,1984.422959271292,1350.7137082725121
2018-10-01,2383.17826027,1935.116982488308,1502.5323798940744,2834.8333976004296,1336.2668759672529,1694.5041217328524,2010.7469595902653,1396.770961129315
2018-10-02,2381.5761139530955,1909.418045610116,1511.5413345613867,2811.039794412842,1320.84202756945,1730.7858867107673,1989.9152219358755,1388.3587007625824
2018-10-03,2288.5640793890266,1905.867385339958,1529.1795357967965,2869.706636446333,1292.9063944626532,1755.7513184305017,1974.4098526401674,1401.7071778613667
2018-10-04,2248.890508563052,1902.2000390664332,1501.5187542803012,2891.4748263368247,1312.813387324983,1797.6020432387404,1961.1942261641505,1343.121325339382
2018-10-05,2287.9147821409306,1929.176403643448,1521.4780724143118,2924.631988578168,1313.1551885591614,1828.6596720633174,1956.1525095899585,1359.683655623818
2018-10-08,2262.269156336529,1913.402396193777,1543.0480554176215,2936.477210268936,1326.936402483252,1825.6066001088984,1955.6671100214558,1367.4321743668388
2018-10-09,2285.4677932060063,1923.7902192959705,1581.858655779697,2941.59246571655,1334.9440230254595,1789.4507925632179,2011.765257019462,1373.5362197899271
2018-10-10,2329.5348918395293,1879.0607420043552,1609.7137950762517,2899.215489102808,1340.9266365222957,1770.9250658306585,1998.1747849217177,1370.6840515280378
2018-10-11,2315.002989240355,1871.069112295348,1592.0587020066164,2885.815709907007,1352.080227044939,1821.2119889818603,2005.894578370379,1360.522170648645
2018-10-12,2288.4862823621997,1832.0467244412685,1582.921532708133,2811.446491415616,1348.321462472444,1834.4720515892973,2022.439124602599,1380.3976255983687
2018-10-15,2340.0563830064893,1825.950696670044,1547.4813612094138,2775.7048809013936,1342.5140600773675,1882.1127253572554,2035.6669345603043,1341.4207667174044
2018-10-16,2338.651246874507,1858.0560928959244,1589.798380068271,2823.6433783274297,1353.2643692530269,1889.5623448256067,2091.9559994836927,1340.3154523257135
2018-10-17,2355.90076568052,1858.614113032312,1624.1665928812336,2867.59681101026,1356.6294298884711,1900.8821320601771,2130.4964373746693,1330.7512700858897
2018-10-18,2342.1173295086382,1884.427917405395,1650.6796007838411,2841.9458632631645,1336.33230608215,1908.619076230675,2117.9993858425864,1317.537582467769
2018-10-19,2358.678061056764,1896.5901993041052,1674.8179964658266,2847.5758142769537,1296.859970431306,1892.709179811257,2117.360557657825,1318.2330206738116
2018-10-22,2399.769164087202,1884.9679247011047,1653.2565863718926,2795.6950178991306,1292.6087350296582,1878.1198482837733,2104.3602038311205,1342.698340928025
2018-10-23,2365.3608738813755,1870.7845509602307,1618.3026672590636,2806.032202482737,1270.046870470714,1884.1583326661835,2132.0497049474925,1354.7861231312675
2018-10-24,2388.057896107411,1905.6933801834443,1628.6817712924703,2782.567937958574,1289.6320466826655,1912.2088141994125,2135.912449184075,1326.8759173821184
2018-10-25,2420.6733339671505,1932.4622894850693,1621.6283456638243,2775.621965028065,1286.7822979381765,1959.1139678565557,2124.9604130814446,1345.6066853602063
2018-10-26,2385.669972735834,1966.9220106686244,1640.195433608467,2808.300532659076,1295.989938593366,1953.26814393766,2111.782707500807,1350.221764968767
2018-10-29,2385.3852266275167,1961.5823369410832,1631.1008081639357,2815.299259333258,1278.0699354393769,1963.7698530971568,2049.224052607072,1412.3002427301747
2018-10-30,2363.143271470002,1950.597750470171,1652.270955683417,2760.827578682631,1270.6401130871293,1965.6249244830585,2065.37767140509,1421.5570402012502
2018-10-31,2298.061833087343,1987.6186038599544,1665.0319407883308,2646.6010408316024,1294.904619827151,2050.6344233758423,2061.819782134863,1414.3487427360592
2018-11-01,2292.8830896086583,1952.0516744587812,1612.7988841513632,2743.7218739332548,1315.4485426971432,2006.2551504968148,1994.197322107456,1395.3916643927923
2018-11-02,2314.7213405753555,1928.4696458214516,1619.6242079529177,2719.4902065996544,1297.1682444561598,1970.953081893249,1978.7191812695326,1405.8713987244557
2018-11-05,2312.003481356868,1921.5641040999012,1614.783277756888,2720.3306879295965,1291.3326135171983,1989.0004221403449,2054.3284129339777,1388.4564138834469
2018-11-06,2303.418904408786,1915.0948198322624,1601.1112293172823,2696.113381977269,1261.4915832572517,1973.318906631442,2119.455864915962,1399.7086464080473
2018-11-07,2317.4696289796493,1875.0296273823087,1628.0896020343212,2675.8216629052863,1300.9567811867005,1933.3510978548982,2097.402139260348,1410.0057596645363
2018-11-08,2320.0056435327765,1896.5953345644316,1608.8170998983624,2682.1551235725315,1261.620085731786,1928.591507283513,2068.1834786115146,1408.7498529320317
2018-11-09,2337.5225500101674,1905.357098886337,1627.6861315585038,2582.309754780975,1302.0472437001945,1934.3106813736304,2023.7426150313847,1419.762300024624
2018-11-12,2336.0105934579765,1934.2141368639009,1622.266748292091,2612.5421956433056,1296.1325518947465,1985.7718366735205,2030.8344463313435,1390.1348172205076
2018-11-13,2309.0593180774786,1955.2714171973687,1598.2253357846048,2559.472081111645,1297.0194025196647,1961.3111051562062,2066.320154773299,1348.6826109501626
2018-11-14,2325.760987884032,1952.447956664586,1576.2985384659812,2540.5040968441617,1322.43122159804,1969.5617248193394,2037.3955147938586,1334.9726118763544
2018-11-15,2322.8851215033947,1885.4814304325052,1584.8437826187808,2526.559797293891,1352.8822319229723,1934.0471494788085,2033.2976197872001,1301.2997140326902
2018-11-16,2356.144320300935,1883.097458830782,1580.26962798444,2565.8958140484046,1384.991577554337,1928.0084851190836,1949.4815163905491,1287.1644097304722
2018-11-19,2379.9746129271093,1829.457076790872,1560.267610406362,2613.172301101642,1360.838625329382,1930.3708511502043,1934.7010105591917,1309.599357833291
2018-11-20,2348.5324795798874,1791.813578114425,1547.6615041768898,2618.0967627981395,1396.3151666304354,1921.2894140453654,1909.3960899655403,1323.8264420759763
2018-11-21,2402.360997125679,1797.127959064786,1525.410666669849,2597.9458380286183,1361.799119927903,1909.3760452319823,1886.950821776194,1277.99238611152
2018-11-22,2400.0308197278723,1763.3394649111792,1535.1453556624808,2640.630914289776,1342.7508227254784,1902.436207554408,1856.9046663884703,1272.4971465340748
2018-11-23,2363.181313500353,1773.5488656056637,1501.8771717958864,2661.6648881910187,1331.6219743624556,1910.7187032569998,1892.3982370416882,1260.2135938802076
2018-11-26,2344.55023691204,1775.5301442156622,1497.0396031578623,2674.2339198448217,1348.4658553975669,1938.3763595582552,1881.1217075912718,1244.057205750837
2018-11-27,2339.228618170492,1763.1002233277843,1464.7181497696188,2681.500916771186,1351.9683778731617,1914.4752674130389,1886.7678673001087,1244.9287627869871
2018-11-28,2370.918493908775,1762.0737673702051,1494.6095757087403,2732.6441045556103,1373.7511080925049,1914.3561855681432,1909.1440889454152,1239.0673376726688
2018-11-29,2302.1828090132167,1748.9648701676415,1494.8285625647686,2753.9292848191903,1369.7764223358297,1933.9216268701641,1901.752095394575,1225.1288654681455
2018-11-30,2254.7738137072656,1750.073552815097,1533.0238252157817,2728.061363057229,1356.574800921838,1919.1829032314645,1899.5868489844506,1250.0783107929512
2018-12-03,2226.523525763819,1755.219499940007,1522.816908594931,2696.4820487059424,1337.956781330431,1944.1751723926473,1945.879827361921,1255.247677628992
2018-12-04,2276.2973053621417,1815.5244382720805,1498.8362957677073,2646.504736999024,1319.3012250713507,1975.6702205394731,1907.6120628343524,1223.5354074779011
2018-12-05,2308.326027686983,1774.421284560493,1514.2836893194412,2642.860901396499,1326.905203143786,1952.668532715301,1872.1131535502716,1197.6882290078595
2018-12-06,2282.8715208062363,1771.0587810738982,1484.7505279580485,2596.689713554584,1301.8076077857618,1985.1124405989788,1839.3003242755583,1220.8476244756255
2018-12-07,2261.526624450453,1823.795270438928,1464.994188830818,2569.1947327912244,1288.210201779436,1947.9126647238365,1852.137249911256,1176.1552380680762
2018-12-10,2290.8478329817776,1819.248505746624,1457.0846570205035,2536.6898943078672,1271.6551926235989,1965.1159955576109,1839.3195598506738,1142.4462541974367
2018-12-11,2298.890038563278,1792.9998452887262,1429.1270014416325,2508.664764606099,1274.0000013503388,1992.1415076107194,1864.5615181088635,1145.0437308385278
2018-12-12,2291.94890498976,1800.1208752186735,1438.6306145262984,2497.958781114479,1313.0400341459497,1983.9219609807233,1833.5737473115996,1163.1283697792355
2018-12-13,2273.439920142618,1788.447448794737,1419.1031379022895,2527.482983946688,1287.9552921377767,1997.2639223455187,1859.9611678223293,1200.7203455504987
2018-12-14,2259.102963347313,1788.944355711822,1464.747728174995,2530.470949669267,1306.847598979517,2014.0390472506022,1866.1881313405072,1193.583117617433
2018-12-17,2251.3534306155943,1784.091174183561,1502.851990977466,2585.894901489536,1324.6193221081012,2011.55592902832,1830.0695694641997,1178.431165148441
2018-12-18,2306.0910579144997,1759.473896411515,1492.6320273636843,2602.2733007095785,1351.1525944243958,1987.4452139764924,1794.322397511153,1182.188831250909
2018-12-19,2362.839904408132,1754.161525374639,1492.514882680929,2578.542213807532,1335.8338603232714,1984.9434708509743,1733.1305019482274,1190.7273526508163
2018-12-20,2393.326583175982,1763.095752708599,1477.432681882373,2580.14035071128,1339.0017864047657,1991.4157603154779,1724.9759143220547,1193.2398440726408
2018-12-21,2391.6457249592186,1707.0051418701262,1493.6867125710726,2604.813928804993,1332.7895223528697,1981.9480795053921,1777.2689699306266,1219.4210942344018
2018-12-24,2472.361077253548,1685.2345833174716,1520.7901254540684,2681.8625543312187,1319.372148995884,1966.0206670377534,1839.9707340462414,1212.0386355328556
2018-12-25,2531.2201325295114,1639.9767114790725,1493.680225851676,2747.693893325853,1327.652999951663,1951.1508043146712,1836.2655255835764,1212.984184922464
2018-12-26,2534.575566021889,1647.7645807701542,1512.4487739583874,2756.839993347613,1340.425293551606,1922.3139939054954,1838.1916763356305,1215.5011910354935
2018-12-27,2489.11807015921,1649.7612216481195,1506.7744560328058,2773.4751010318564,1371.0569342480171,1890.3935211026917,1761.5645606958783,1206.9824919335567
2018-12-28,2544.5534250191554,1656.5682931331896,1518.6390212776098,2722.136338847387,1368.7669059373654,1872.1049181301457,1725.856884713843,1172.2037806506694
2018-12-31,2577.5881753382478,1668.440759369961,1516.606468286339,2701.9824984848865,1379.666494553951,1917.8263029222683,1687.131485660251,1178.106386956532
2019-01-01,2536.9621598205576,1624.6234339250698,1524.266512526316,2685.51539168348,1354.3318520504497,1965.4878681032778,1696.6954282383367,1157.5148186183312
2019-01-02,2571.742765611469,1639.2158407814277,1507.9400431638348,2671.271088168516,1337.5891097685665,1944.060190881105,1658.1421419704188,1160.3551402348435
2019-01-03,2666.818860938133,1627.942434775186,1543.9056767452214,2683.28101738178,1328.2887107024833,1911.3291707251192,1647.6538732398317,1173.954253621513
2019-01-04,2699.15520006988,1612.4929747761016,1539.0693847555729,2724.258259658572,1306.0286178129234,1930.5945539858233,1643.9336912424044,1204.696325892941
2019-01-07,2682.588325995061,1591.293088420223,1533.320986096125,2770.506979530892,1339.4259374235794,1926.5345598416284,1670.669522207078,1220.5189883354362
2019-01-08,2715.377776549697,1590.9116119597768,1551.7357226628797,2753.045664269969,1334.3018764880735,1887.44884765931,1736.5941299117324,1240.2669751309938
2019-01-09,2733.0737663752525,1570.483918350722,1528.5464097212082,2805.122168154957,1346.3736917980125,1926.1543794818476,1734.4195503737303,1295.766095644986
2019-01-10,2698.617102839092,1553.8373150910268,1527.8098072346693,2786.913214125818,1357.6156221177134,1923.1216930685346,1786.0906132621128,1295.366026122181
2019-01-11,2763.777088092959,1578.4767209270658,1524.3946468060249,2809.9656672740475,1390.7221143595368,1964.126685501006,1738.436527029377,1297.4978500626034
2019-01-14,2755.331592543087,1547.9633507759345,1530.708975914714,2844.035314105495,1392.6677877450616,1949.846002672225,1791.468137364657,1306.5907725956922
2019-01-15,2713.771247721654,1567.9960132220092,1511.6779147974146,2833.2201905683505,1389.283766186376,1917.8156523879873,1823.2499686040671,1294.577101262536
2019-01-16,2715.106818709727,1576.613214388472,1531.0766794721344,2798.2333289840262,1401.5149237111843,1960.625537050178,1808.8020125020948,1303.65677062995
2019-01-17,2723.954853347588,1563.2534794896142,1524.9665173132312,2874.0528025940475,1405.3030104191466,1987.2897578910986,1766.6796124911368,1309.6553231888283
2019-01-18,2751.676193746041,1575.1519449873635,1544.3287211252157,2836.9284366205766,1405.6871819494258,2031.2319011388167,1770.7749934393737,1289.664552102953
2019-01-21,2750.5384229365004,1605.5495890828377,1558.2861509639456,2831.424524231499,1420.6439249747716,2041.5636674631262,1785.813685226827,1231.688724391806
2019-01-22,2733.182810130204,1623.230378152762,1573.1327002905566,2783.500103049881,1447.4914062875175,2037.0521648036151,1784.7333002093433,1209.2882062900385
2019-01-23,2749.0198458636933,1610.1244977478552,1596.6931391155751,2770.994214996707,1481.511516834147,2016.3157009419438,1777.556171856816,1189.0716424379893
2019-01-24,2739.408546422603,1622.8032302288698,1561.9981846569992,2775.4011166173445,1478.2774631102388,1995.075609240338,1789.0150523441125,1171.1818420862064
2019-01-25,2644.3212426242912,1661.3875578995107,1545.9986685632375,2754.1652660280106,1495.1359328060346,1933.5652738180613,1773.6588299244845,1174.570721533102
2019-01-28,2581.8873618518737,1649.553264068446,1563.229293012202,2758.759687509681,1484.3118187704972,1912.125912774242,1826.1535834892986,1158.5823857262596
